"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00106152","2010","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    101.7","","     101.7","0","       155","0","        83","0","         0","0","       37","","        17","0","         1","0","       120","0","        14","0","       112","0","        16","0","","","  -24.4","0,1124, ","   229"," ,0,1130, ","   152"," ,0,1229, ","  20.6"," ,0,0105, ","   35.6","0,0825,+","","","-0.6","0,1016","-3.3","0,1017","-4.4","0,1121","-7.2","0,1122","-13.9","0,1123","-2.2","0,0524","-2.2","0,0524","-4.4","0,0409","-6.7","0,0318","","","    3531.7","7","","","","","    3531.7","0","","","","","","","","","","","","","","","","","","","","","    732.9"," ,0","     1294"," ,0","      9.01","0","     15.26","0","      2.76","0","",""
"USC00106152","2011","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    110.0","","     110.0","7","       157","7","        83","7","         3","7","       43","","        19","7","         2","7","       150","7","        17","7","       108","7","        20","7","","","  -18.9","7,0101, ","   432"," ,7,0301, ","   216"," ,7,0301, ","  30.2"," ,7,0116, ","   36.7","7,0828, ","     956.1","7","0.0","7,0917","-3.9","7,1025","-6.1","7,1026","-6.7","7,1028","-9.4","7,1115","-0.6","7,0529","-2.2","7,0504","-4.4","7,0307","-10.0","7,0227","-10.0","7,0227","    3806.8","8","      21.7","7,3,2","","","    3806.8","7","      27.8","7,3,2","","","       0.0","7,3,2","","","       0.0","7,3,2","","","       8.5","7,3,2","","","      12.1","7,3,2","","","    733.0"," ,7","     1329"," ,7","      8.05","7","     14.47","7","      1.62","7","     15510","7"
"USC00106152","2012","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    132.9","","     132.9","7","       150","7","        83","7","         4","7","       41","","        25","7","         0","7","       141","7","        12","7","       130","7","        24","7","","","  -13.9","7,0227, ","   381"," ,7,0120, ","   229"," ,7,0118, ","  38.1"," ,7,0326, ","   37.2","7,0807, ","     961.6","7","-2.8","7,0911","-2.8","7,0911","-7.2","7,1003","-7.2","7,1003","-12.8","7,1230","-1.1","7,0512","-3.3","7,0511","-7.8","7,0307","-7.8","7,0307","-13.9","7,0227","    3629.1","1","      21.7","7,3,2","","","    3629.1","7","      26.7","7,3,2","","","       0.6","7,3,2","","","       0.6","7,3,2","","","       9.2","7,3,2","","","      12.8","7,3,2","","","    881.5"," ,7","     1588"," ,7","      9.05","7","     15.63","7","      2.46","7","     14372","7"
"USC00106152","2013","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    163.9","","     163.9","7","       131","7","        67","7","         0","7","       46","","        16","7","         5","7","       156","7","        24","7","       114","7","        27","7","","","  -23.3","7,1208, ","   152"," ,7,0107, ","   102"," ,7,0130, ","  24.6"," ,7,1116, ","   37.2","7,0701, ","    1023.9","7","-0.6","7,1002","-4.4","7,1004","-4.4","7,1004","-7.8","7,1029","-11.1","7,1121","-0.6","7,0531","-2.2","7,0523","-7.2","7,0416","-7.2","7,0416","-11.1","7,0122","    3565.4","4","      23.9","7,3,2","","","    3565.4","7","      27.8","7,3,2","","","       0.0","7,3,2","","","       0.0","7,3,2","","","       9.3","7,3,2","","","      12.5","7,3,2","","","    550.0"," ,7","      938"," ,7","      8.44","7","     15.23","7","      1.65","7","     15242","7"
"USC00106152","2014","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    167.7","","     167.7","7","       137","7","        81","7","         1","7","       31","","        14","7","         4","7","       130","7","        24","7","       143","7","        26","7","","","  -22.8","7,0206, ","   305"," ,7,0209, ","   140"," ,7,0207, ","  26.4"," ,7,1221, ","   37.2","7,0811,+","","","-3.9","7,0911","-3.9","7,0911","-7.8","7,1111","-7.8","7,1111","-11.7","7,1112","0.0","7,0607","-2.2","7,0512","-6.1","7,0322","-7.8","7,0301","-10.0","7,0209","    3781.4","4","      23.3","7,3,2","","","    3781.4","7","      27.8","7,3,2","","","       0.0","7,3,2","","","       0.0","7,3,2","","","       9.4","7,3,2","","","      12.8","7,3,2","","","    691.7"," ,7","      847"," ,7","      9.12","7","     15.96","7","      2.28","7","",""
"USC00106152","2015","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    204.6","","     204.6","7","       124","7","        68","7","         6","7","       22","","        14","7","         1","7","       110","7","        17","7","       152","7","        29","7","","","  -17.8","7,1230, ","   254"," ,7,1229, ","   216"," ,7,1216, ","  45.0"," ,7,0513, ","   38.9","7,0813,+","","","-3.9","7,0927","-3.9","7,0927","-5.0","7,1120","-9.4","7,1126","-9.4","7,1126","-0.6","7,0508","-2.8","7,0506","-4.4","7,0426","-8.3","7,0305","-9.4","7,0102","    3011.1","1","      23.9","7,3,2","","","    3011.1","7","      30.0","7,3,2","","","       0.0","7,3,2","","","       0.0","7,3,2","","","      10.5","7,3,2","","","      14.2","7,3,2","","","    716.2"," ,7","      953"," ,7","     10.40","7","     17.31","7","      3.48","7","",""
"USC00106152","2016","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","     84.0","","      84.0","7","       167","7","        99","7","         2","7","       47","","        16","7","         2","7","       117","7","        24","7","       129","7","        19","7","","","  -24.4","7,1217, ","   356"," ,7,1227, ","   107"," ,7,1215, ","  33.0"," ,7,0113, ","   35.6","7,0729, ","","","-1.1","7,0904","-2.8","7,0914","-5.0","7,1011","-8.3","7,1205","-12.8","7,1207","0.0","7,0619","-2.2","7,0330","-5.0","7,0317","-6.7","7,0115","-11.7","7,0103","    3256.4","4","      20.6","7,3,2","","","    3256.4","7","      26.1","7,3,2","","","       0.6","7,3,2","","","       0.6","7,3,2","","","       9.9","7,3,2","","","      13.4","7,3,2","","","    786.2"," ,7","      882"," ,7","      9.25","7","     15.92","7","      2.57","7","",""
"USC00106152","2017","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    196.5","","     196.5","7","       150","7","        87","7","         3","7","       71","","        28","7","         8","7","       154","7","        37","7","       120","7","        37","7","","","  -23.9","7,0116,+","   457"," ,7,0117,+","   191"," ,7,0309, ","  48.8"," ,7,1229, ","   38.9","7,0829, ","","","-1.1","7,0915","-3.3","7,0922","-6.7","7,1031","-6.7","7,1031","-10.6","7,1208","0.0","7,0515","-2.2","7,0501","-5.6","7,0307","-8.3","7,0306","-8.9","7,0227","    3852.9","9","      22.8","7,3,2","","","    3852.9","7","      29.4","7,3,2","","","       0.6","7,3,2","","","       0.6","7,3,2","","","       9.5","7,3,2","","","      12.7","7,3,2","","","    862.3"," ,7","     1846"," ,7","      8.21","7","     14.99","7","      1.44","7","",""
"USC00106152","2018","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    104.4","","     104.4","7","       132","7","        72","7","         1","7","       38","","        13","7","         1","7","       167","7","        16","7","       128","7","        25","7","","","  -23.3","7,0220, ","   203"," ,7,0224, ","   165"," ,7,0224, ","  43.9"," ,7,1218, ","   40.6","7,0809, ","","","0.0","7,0825","-3.3","7,0919","-6.1","7,1003","-10.6","7,1108","-10.6","7,1108","-0.6","7,0612","-4.4","7,0423","-4.4","7,0423","-11.1","7,0303","-11.1","7,0303","    3669.0","0","      23.3","7,3,2","","","    3669.0","7","      28.3","7,3,2","","","       0.0","7,3,2","","","       0.0","7,3,2","","","       9.3","7,3,2","","","      12.4","7,3,2","","","    681.3"," ,7","      979"," ,7","      8.31","7","     15.42","7","      1.20","7","",""
"USC00106152","2019","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","     64.7","","      64.7","7","       127","7","        69","7","         3","7","       68","","        25","7","         7","7","       179","7","        30","7","       119","7","        16","7","","","  -23.3","7,0304, ","   432"," ,7,0228, ","   183"," ,7,0123, ","  37.3"," ,7,0409, ","   36.7","7,0807,+","","","0.0","7,0920","-3.9","7,0930","-7.2","7,1002","-7.2","7,1002","-9.4","7,1010","-1.1","7,0507","-2.2","7,0503","-4.4","7,0430","-7.2","7,0318","-12.2","7,0314","    4051.1","1","      23.3","7,3,2","","","    4051.1","7","      27.2","7,3,2","","","       0.6","7,3,2","","","       0.6","7,3,2","","","       8.8","7,3,2","","","      11.7","7,3,2","","","    591.5"," ,7","     1792"," ,7","      7.22","7","     14.45","7","     -0.01","7","",""
"USC00106152","2020","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    104.4","","     104.4","7","       139","7","        79","7","         2","7","       41","","        23","7","         0","7","       169","7","        12","7","       127","7","        19","7","","","  -16.7","7,0115, ","   279"," ,7,0115,+","   152"," ,7,0111, ","  37.3"," ,7,1106, ","   37.8","7,0818,+","","","-0.6","7,0908","-3.3","7,1015","-5.6","7,1022","-12.8","7,1025","-12.8","7,1025","-0.6","7,0522","-2.2","7,0508","-4.4","7,0504","-9.4","7,0413","-9.4","7,0413","    3890.9","9","      21.7","7,3,2","","","    3890.9","7","      25.6","7,3,2","","","      -4.4","7,3,2","","","       0.6","7,3,2","","","       9.1","7,3,2","","","      11.7","7,3,2","","","    734.6"," ,7","     1647"," ,7","      8.39","7","     15.74","7","      1.04","7","",""
"USC00106152","2021","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    259.7","","     259.7","7","       140","7","        66","7","         1","7","       49","","        28","7","         1","7","       154","7","        21","7","       141","7","        38","7","","","  -20.6","7,1229, ","   381"," ,7,1231, ","   165"," ,7,0215, ","  34.0"," ,7,1112, ","   40.6","7,0731,+","","","-1.7","7,0901","-2.2","7,0916","-5.0","7,1009","-10.0","7,1012","-10.0","7,1012","-2.8","7,0509","-2.8","7,0509","-7.2","7,0412","-7.2","7,0412","-9.4","7,0215","    3605.9","9","      24.4","7,3,2","","","    3605.9","7","      28.9","7,3,2","","","       0.6","7,3,2","","","       1.1","7,3,2","","","       9.6","7,3,2","","","      12.6","7,3,2","","","    592.7"," ,7","     1710"," ,7","      9.21","7","     16.42","7","      1.99","7","",""
"USC00106152","2022","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    196.2","","     196.2","7","       126","7","        78","7","         5","7","       79","","        27","7","         4","7","       157","7","        28","7","       131","7","        32","7","","","  -30.0","7,1222, ","   533"," ,7,0106, ","   198"," ,7,0106, ","  48.8"," ,7,1104, ","   39.4","7,0831, ","","","0.0","7,0917","-2.2","7,1106","-8.3","7,1109","-8.3","7,1109","-9.4","7,1116","-0.6","7,0522","-2.2","7,0512","-5.0","7,0417","-10.6","7,0310","-10.6","7,0310","    3807.4","4","      21.1","7,3,2","","","    3807.4","7","      26.1","7,3,2","","","       0.0","7,3,2","","","       0.0","7,3,2","","","       9.2","7,3,2","","","      11.5","7,3,2","","","    850.3"," ,7","     1718"," ,7","      8.41","7","     15.04","7","      1.79","7","",""
"USC00106152","2023","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    173.9","","     173.9","7","       120","7","        64","7","         0","7","        9","","        16","7","         0","7","       136","7","        12","7","       148","7","        29","7","","","  -16.7","7,0224, ","    76"," ,7,1210, ","   130"," ,7,1210, ","  24.6"," ,7,1210, ","   39.4","7,0815, ","","","-1.1","7,1024","-3.3","7,1027","-10.0","7,1028","-10.0","7,1028","-10.0","7,1028","0.0","7,0422","-5.0","7,0420","-5.0","7,0420","-6.7","7,0311","-12.8","7,0301","    3530.9","9","","","","","    3530.9","7","      31.1","7,3,2","","","","","","","       0.0","7,3,2","","","","","","","      12.4","7,3,2","","","    511.0"," ,7","      861"," ,7","      9.39","7","     16.06","7","      2.72","7","",""
"USC00106152","2024","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","    210.7","","     210.7","7","       142","7","        72","7","         2","7","       19","","        13","7","         5","7","       132","7","        14","7","       138","7","        37","7","","","  -31.7","7,0113, ","   178"," ,7,0119,+","   102"," ,7,0109, ","  26.7"," ,7,0603, ","   40.6","7,0802,+","","","-1.1","7,0828","-5.0","7,0930","-5.0","7,0930","","","","","-1.1","7,0616","-2.2","7,0531","-6.1","7,0417","-6.7","7,0307","-17.2","7,0118","    3508.6","6","      22.2","7,3,2","","","    3508.6","7","      30.6","7,3,2","","","       0.6","7,3,2","","","       0.6","7,3,2","","","       8.9","7,3,2","","","      12.9","7,3,2","","","    628.6"," ,7","      721"," ,7","      9.42","7","     16.42","7","      2.43","7","",""
