"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00129430","1997","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    426.2","","     426.2","0","       116","0","        69","0","         8","0","       24","","         9","0","         9","0","       141","0","        33","0","       135","0","        13","0","","","","","  -25.0","0,0117, ","   254"," ,0,0120,+","   140"," ,0,0116, ","  61.2"," ,0,0613, ","   35.0","0,0728,+","-2.2","0,1015","-2.2","0,1015","-7.2","0,1112","-7.2","0,1112","-8.9","0,1117","0.0","0,0516","-2.2","0,0426","-4.4","0,0418","-7.2","0,0409","-9.4","0,0316","    3496.9","9","      25.6","0,1,2","      27.8","0,3,1","      27.8","0,3,2","      27.8","0,3,3","    3496.9","0","      29.4","0,1,2","      40.6","0,3,1","      36.1","0,3,2","      33.3","0,3,3","      -2.2","0,1,2","      -3.9","0,3,1","      -0.6","0,3,2","      -1.7","0,3,3","      -1.7","0,1,2","      -1.1","0,3,1","      -0.6","0,3,2","       0.6","0,3,3","       9.3","0,1,2","       9.6","0,3,1","      10.4","0,3,2","      11.3","0,3,3","      11.9","0,1,2","      18.0","0,3,1","      15.2","0,3,2","      14.0","0,3,3","    835.1"," ,0","      624"," ,0","      9.90","0","     15.32","0","      4.47","0"
"USC00129430","1998","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    578.6","","     578.6","0","       128","0","        81","0","         8","0","","","         2","0","         1","0","       102","0","        21","0","       160","0","        20","0","","","","","  -19.4","0,1231, ","","","   102"," ,0,0310, ","  46.5"," ,0,0612, ","   35.6","0,0907, ","0.0","0,1014","-2.2","0,1104","-4.4","0,1105","-6.7","0,1121","-15.0","0,1222","0.0","0,0406","-2.2","0,0405","-4.4","0,0324","-6.7","0,0315","-15.0","0,0313","    2953.5","5","      25.0","0,1,2","      27.8","0,3,1","      28.3","0,3,2","      25.6","0,3,3","    2953.5","0","      28.3","0,1,2","      41.1","0,3,1","      37.2","0,3,2","      32.8","0,3,3","      -1.1","0,1,2","      -5.0","0,3,1","      -1.7","0,3,2","      -2.2","0,3,3","      -1.1","0,1,2","      -1.1","0,3,1","      -1.1","0,3,2","      -2.2","0,3,3","      11.5","0,1,2","      11.3","0,3,1","      12.5","0,3,2","      11.7","0,3,3","      14.3","0,1,2","      20.7","0,3,1","      17.7","0,3,2","      14.5","0,3,3","   1066.9"," ,0","      135"," ,0","     12.37","0","     17.85","0","      6.88","0"
"USC00129430","1999","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    541.1","","     541.1","0","        97","0","        64","0","         8","0","","","         7","0","        11","0","       124","0","        27","0","       169","0","        24","0","","","","","  -28.9","0,0105, ","","","   178"," ,0,0309, ","  82.6"," ,0,0929, ","   37.2","0,0731, ","0.0","0,0922","-3.3","0,1103","-4.4","0,1115","-7.2","0,1130","-14.4","0,1221","0.0","0,0416","-5.6","0,0327","-5.6","0,0327","-6.7","0,0325","-9.4","0,0315","    3043.9","9","      25.6","0,1,2","      28.9","0,3,1","      30.0","0,3,2","      26.1","0,3,3","    3043.9","0","      36.7","0,1,2","      43.3","0,3,1","      37.8","0,3,2","      36.1","0,3,3","      -2.2","0,1,2","      -7.2","0,3,1","      -6.7","0,3,2","      -5.0","0,3,3","      -2.2","0,1,2","      -3.3","0,3,1","      -1.1","0,3,2","      -2.2","0,3,3","      10.0","0,1,2","       9.8","0,3,1","      11.8","0,3,2","       9.9","0,3,3","      14.2","0,1,2","      19.4","0,3,1","      17.1","0,3,2","      13.2","0,3,3","    859.1"," ,0","      728"," ,0","     11.12","0","     17.33","0","      4.92","0"
"USC00129430","2000","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    471.7","","     471.7","0","       124","0","        81","0","         7","0","","","        13","0","        16","0","       126","0","        47","0","       168","0","         9","0","","","","","  -23.9","0,0121, ","","","   178"," ,0,0120, "," 121.7"," ,0,0528, ","   34.4","0,0902, ","-2.2","0,1007","-2.2","0,1007","-6.7","0,1118","-6.7","0,1118","-9.4","0,1121","-0.6","0,0426","-5.0","0,0412","-5.0","0,0412","-10.0","0,0313","-10.0","0,0313","    3009.2","2","      23.3","0,1,2","      22.2","0,3,1","      23.3","0,3,2","      22.2","0,3,3","    3009.2","0","      32.8","0,1,2","      33.3","0,3,1","      30.0","0,3,2","      26.7","0,3,3","      -3.3","0,1,2","      -4.4","0,3,1","      -2.2","0,3,2","      -2.2","0,3,3","      -3.3","0,1,2","      -3.3","0,3,1","      -1.7","0,3,2","      -2.2","0,3,3","       9.7","0,1,2","       8.1","0,3,1","       9.8","0,3,2","       9.2","0,3,3","      13.2","0,1,2","      15.1","0,3,1","      14.2","0,3,2","      12.0","0,3,3","   1043.4"," ,0","      879"," ,0","     10.36","0","     16.13","0","      4.59","0"
"USC00129430","2001","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    508.5","","     508.5","0","       121","0","        72","0","         7","0","","","         4","0","         2","0","       123","0","        29","0","       162","0","        20","0","","","","","  -18.9","0,0102, ","","","    76"," ,0,0127, ","  58.9"," ,0,1014, ","   34.4","0,0723,+","-2.8","0,1007","-2.8","0,1007","-4.4","0,1028","-7.2","0,1224","-11.1","0,1225","0.0","0,0513","-3.3","0,0418","-5.0","0,0328","-8.3","0,0327","-8.9","0,0326","    3488.9","9","      25.6","0,3,1","      27.2","0,3,2","      26.1","0,3,3","","","    3488.9","0","      37.8","0,3,1","      36.1","0,3,2","      30.6","0,3,3","","","      -7.2","0,3,1","      -2.8","0,3,2","      -2.2","0,3,3","","","      -3.3","0,3,1","      -1.7","0,3,2","      -1.1","0,3,3","","","       8.1","0,3,1","      10.2","0,3,2","       9.6","0,3,3","","","      16.5","0,3,1","      15.4","0,3,2","      12.9","0,3,3","","","    963.7"," ,0","      191"," ,0","     11.27","0","     17.01","0","      5.52","0"
"USC00129430","2002","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    631.7","","     631.7","0","       119","0","        67","0","         8","0","       17","","         8","0","         0","0","       132","0","        23","0","       150","0","        25","0","","","","","  -17.2","0,0304, ","   178"," ,0,0327,+","   135"," ,0,1225, ","  50.3"," ,0,0819, ","   35.6","0,0722, ","-3.9","0,1014","-3.9","0,1014","-5.6","0,1125","-8.3","0,1127","-12.2","0,1201","-1.1","0,0521","-5.0","0,0406","-5.0","0,0406","-7.8","0,0328","-12.2","0,0327","    3001.0","0","","","","","","","","","    3001.0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    901.0"," ,0","      572"," ,0","     11.07","0","     16.76","0","      5.37","0"
"USC00129430","2003","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    408.3","","     408.3","0","       136","0","        73","0","         9","0","","","        12","0","        11","0","       127","0","        52","0","       156","0","        12","0","","","","","  -25.0","0,0127, ","","","   198"," ,0,0103, ","  63.8"," ,0,0901, ","   35.0","0,0705, ","-2.8","0,1002","-2.8","0,1002","-4.4","0,1108","-8.3","0,1109","-10.0","0,1212","-2.8","0,0423","-2.8","0,0423","-4.4","0,0330","-11.7","0,0311","-11.7","0,0311","    3469.0","0","      23.3","0,3,1","      25.6","0,3,2","      26.7","0,3,3","","","    3469.0","0","      37.8","0,3,1","      36.1","0,3,2","      31.7","0,3,3","","","      -7.2","0,3,1","      -4.4","0,3,2","      -1.7","0,3,3","","","      -5.0","0,3,1","      -3.9","0,3,2","      -1.1","0,3,3","","","       7.8","0,3,1","      10.0","0,3,2","      11.3","0,3,3","","","      16.0","0,3,1","      14.9","0,3,2","      14.3","0,3,3","","","   1092.9"," ,0","      765"," ,0","     10.04","0","     15.85","0","      4.22","0"
"USC00129430","2004","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    388.4","","     388.4","0","       113","0","        74","0","         8","0","       30","","         7","0","         6","0","       119","0","        39","0","       161","0","         4","0","","","","","  -23.9","0,0201,+","   127"," ,0,1228,+","    79"," ,0,1223, "," 107.2"," ,0,0612, ","   33.3","0,0521, ","-0.6","0,1003","-4.4","0,1005","-4.4","0,1005","-8.3","0,1214","-10.6","0,1215","-3.3","0,0414","-3.3","0,0414","-5.6","0,0323","-8.3","0,0322","-12.8","0,0217","    3147.4","4","      23.9","0,3,1","      26.7","0,3,2","      26.1","0,3,3","      24.4","0,5,2","    3147.4","0","      37.2","0,3,1","      37.2","0,3,2","      30.6","0,3,3","      27.8","0,5,2","      -7.2","0,3,1","      -3.9","0,3,2","      -1.7","0,3,3","      -2.2","0,5,2","      -5.6","0,3,1","      -3.3","0,3,2","      -1.7","0,3,3","      -1.1","0,5,2","       9.3","0,3,1","      11.9","0,3,2","      12.1","0,3,3","      11.5","0,5,2","      17.4","0,3,1","      17.0","0,3,2","      15.0","0,3,3","      14.1","0,5,2","   1044.6"," ,0","      367"," ,0","     10.55","0","     16.48","0","      4.62","0"
"USC00129430","2005","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    582.8","","     582.8","0","       119","0","        69","0","         6","0","","","         6","0","         9","0","       120","0","        45","0","       169","0","        34","0","","","","","  -20.6","0,0123, ","","","   180"," ,0,1209, ","  39.4"," ,0,0926, ","   35.0","0,0627,+","0.0","0,1023","-3.9","0,1111","-9.4","0,1117","-9.4","0,1117","-9.4","0,1117","-2.8","0,0504","-2.8","0,0504","-4.4","0,0324","-7.2","0,0321","-9.4","0,0311","    3188.9","9","      32.2","0,3,1","      28.9","0,3,2","      28.9","0,3,3","      26.1","0,5,2","    3188.9","0","      42.8","0,3,1","      34.4","0,3,2","      31.7","0,3,3","      29.4","0,5,2","      -5.6","0,3,1","      -2.8","0,3,2","       0.6","0,3,3","      -1.7","0,5,2","      -1.1","0,3,1","      -1.7","0,3,2","       1.1","0,3,3","      -0.6","0,5,2","      14.1","0,3,1","      13.2","0,3,2","      13.4","0,3,3","      11.7","0,5,2","      20.2","0,3,1","      16.3","0,3,2","      15.2","0,3,3","      14.3","0,5,2","    816.3"," ,0","      621"," ,0","     10.96","0","     17.08","0","      4.84","0"
"USC00129430","2006","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    479.3","","     479.3","0","       133","0","        81","0","         9","0","        2","","         3","0","         1","0","       117","0","        10","0","       161","0","        21","0","","","","","  -18.3","0,0219, ","    25"," ,0,0306,+","    46"," ,0,0306, ","  49.0"," ,0,0811, ","   35.6","0,0627, ","-1.7","0,1012","-2.2","0,1015","-5.0","0,1025","-7.2","0,1103","-8.9","0,1203","0.0","0,0426","-2.2","0,0410","-4.4","0,0409","-6.7","0,0322","-9.4","0,0304","    3066.6","6","      27.2","0,3,2","      26.1","0,5,2","","","","","    3066.6","0","      37.8","0,3,2","      31.7","0,5,2","","","","","      -3.3","0,3,2","      -1.1","0,5,2","","","","","      -1.7","0,3,2","      -0.6","0,5,2","","","","","      11.2","0,3,2","      10.4","0,5,2","","","","","      16.4","0,3,2","      13.5","0,5,2","","","","","   1125.6"," ,0","      114"," ,0","     11.43","0","     17.20","0","      5.66","0"
"USC00129430","2007","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    586.2","","     586.2","0","       119","0","        77","0","        11","0","","","         8","0","        11","0","       134","0","        43","0","       184","0","        32","0","","","","","  -24.4","0,0206, ","","","   191"," ,0,0214, ","  62.7"," ,0,1122, ","   35.6","0,0808, ","-1.1","0,1028","-3.3","0,1102","-6.1","0,1107","-8.3","0,1201","-17.8","0,1206","0.0","0,0417","-4.4","0,0411","-4.4","0,0411","-6.7","0,0318","-8.9","0,0307","    3182.9","9","      24.4","0,3,1","      26.7","0,3,2","      28.3","0,3,3","      25.6","0,5,2","    3182.9","0","      40.0","0,3,1","      36.7","0,3,2","      33.9","0,3,3","      30.6","0,5,2","     -12.2","0,3,1","      -9.4","0,3,2","      -5.6","0,3,3","     -10.6","0,5,2","     -10.0","0,3,1","      -6.1","0,3,2","      -3.9","0,3,3","      -3.3","0,5,2","       8.0","0,3,1","      10.2","0,3,2","      12.2","0,3,3","      10.7","0,5,2","      17.6","0,3,1","      16.5","0,3,2","      14.4","0,3,3","      13.4","0,5,2","   1093.9"," ,0","      821"," ,0","     11.02","0","     17.08","0","      4.95","0"
"USC00129430","2008","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    392.7","","     392.7","0","       138","0","        82","0","        11","0","","","        15","0","        11","0","       135","0","        42","0","       159","0","         3","0","","","","","  -21.7","0,0125, ","","","    91"," ,0,0201, ","  51.8"," ,0,0206, ","   33.3","0,0903, ","-1.1","0,1022","-4.4","0,1028","-4.4","0,1028","-6.7","0,1111","-8.9","0,1121","0.0","0,0429","-2.8","0,0415","-5.6","0,0329","-11.1","0,0309","-11.1","0,0309","    3376.4","4","      23.3","0,3,1","      22.2","0,3,2","      25.6","0,3,3","      20.6","0,5,2","    3376.4","0","      35.6","0,3,1","      31.7","0,3,2","      27.8","0,3,3","      26.1","0,5,2","     -13.3","0,3,1","     -11.1","0,3,2","      -4.4","0,3,3","      -5.0","0,5,2","      -8.3","0,3,1","      -5.6","0,3,2","      -2.2","0,3,3","      -3.9","0,5,2","       6.7","0,3,1","       8.0","0,3,2","      10.1","0,3,3","       8.2","0,5,2","      15.0","0,3,1","      13.9","0,3,2","      11.9","0,3,3","      10.7","0,5,2","   1099.5"," ,0","      793"," ,0","      9.66","0","     15.76","0","      3.57","0"
"USC00129430","2009","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    350.4","","     350.4","0","       131","0","        76","0","        10","0","","","         7","0","         8","0","       133","0","        44","0","       151","0","         8","0","","","","","  -27.2","0,0116, ","","","   102"," ,0,0128, ","  66.8"," ,0,0602, ","   34.4","0,0625, ","0.0","0,1010","-2.2","0,1018","-5.6","0,1204","-8.3","0,1205","-14.4","0,1210","0.0","0,0417","-2.8","0,0412","-8.3","0,0408","-8.3","0,0408","-12.2","0,0304","    3440.1","1","      27.2","0,3,1","      27.2","0,3,2","      24.4","0,5,2","","","    3440.1","0","      41.7","0,3,1","      36.7","0,3,2","      33.9","0,5,2","","","     -15.0","0,3,1","     -14.4","0,3,2","      -6.1","0,5,2","","","     -12.2","0,3,1","      -9.4","0,3,2","      -5.6","0,5,2","","","       9.0","0,3,1","       9.8","0,3,2","      10.1","0,5,2","","","      17.3","0,3,1","      15.1","0,3,2","      12.6","0,5,2","","","   1091.5"," ,0","      398"," ,0","      9.99","0","     15.79","0","      4.18","0"
"USC00129430","2010","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    643.6","","     643.6","0","       109","0","        74","0","         7","0","       59","","        13","0","        10","0","       142","0","        54","0","       180","0","        26","0","         2"," ","","","  -21.1","0,0110, ","   203"," ,0,0111,+","   104"," ,0,1225, ","  76.5"," ,0,0622, ","   34.4","0,0922,+","-1.7","0,1004","-2.2","0,1019","-4.4","0,1102","-7.2","0,1103","-16.7","0,1206","-1.7","0,0429","-2.8","0,0327","-5.0","0,0307","-6.7","0,0306","-9.4","0,0226","    3302.2","2","      26.7","0,3,1","      25.6","0,5,2","","","","","    3302.2","0","      38.3","0,3,1","      31.1","0,5,2","","","","","      -8.3","0,3,1","      -3.9","0,5,2","","","","","      -1.7","0,3,1","      -0.6","0,5,2","","","","","       9.9","0,3,1","      11.3","0,5,2","","","","","      18.4","0,3,1","      13.5","0,5,2","","","","","    957.7"," ,0","      797"," ,0","     10.60","0","     16.90","0","      4.31","0"
"USC00129430","2011","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    576.7","","     576.7","7","","","","","","","","","","","         8","7","       116","7","        33","7","       150","7","        29","7","         1"," ","","","  -25.0","7,0210, ","","","","","","","   36.7","7,0903,+","0.0","7,1002","-2.2","7,1028","-4.4","7,1201","-11.7","7,1210","-11.7","7,1210","-4.4","K,0421","-4.4","K,0421","-4.4","K,0421","-6.7","K,0401","-9.4","K,0212","    3547.8","8","      32.2","7,3,1","      26.7","7,5,2","","","","","    3547.8","7","      30.0","7,5,2","","","","","","","     -11.7","7,3,1","      -2.2","7,5,2","","","","","      -1.7","7,5,2","","","","","","","      10.5","7,3,1","      10.3","7,5,2","","","","","      12.0","7,5,2","","","","","","","","","","","     10.97","7","     16.70","7","      5.24","7"
"USC00129430","2012","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    666.4","","     666.4","7","       108","7","        64","7","         6","7","","","","","         1","7","       120","7","        14","7","       179","7","        52","7","         1"," ","","","  -20.0","7,0120, ","","","","","  83.3"," ,7,0827, ","   38.3","7,0726,+","-0.6","7,0924","-3.9","7,1008","-6.1","7,1105","-6.7","7,1127","-8.9","7,1222","-2.2","7,0427","-2.2","7,0427","-5.0","7,0412","-6.7","7,0226","-9.4","7,0213","    2673.5","5","      27.8","7,3,1","      27.8","7,3,2","      28.3","7,3,3","      25.6","7,5,2","    2673.5","7","      42.2","7,3,1","      37.8","7,3,2","      32.8","7,3,3","      31.1","7,5,2","      -5.6","7,3,1","      -3.3","7,3,2","      -1.1","7,3,3","      -0.6","7,5,2","      -1.7","7,3,1","      -2.8","7,3,2","      -1.1","7,3,3","       0.0","7,5,2","      10.3","7,3,1","      10.8","7,3,2","      12.0","7,3,3","      11.3","7,5,2","      20.7","7,3,1","      17.0","7,3,2","      14.6","7,3,3","      12.9","7,5,2","    822.9"," ,7","","","     12.43","7","     18.86","7","      6.00","7"
"USC00129430","2013","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    477.9","","     477.9","7","       114","7","        63","7","         9","7","","","","","         1","7","       140","7","        41","7","       160","7","        14","7","         5"," ","         2"," ","  -18.9","7,1212, ","","","","","  77.5"," ,7,0419, ","   36.7","7,0911, ","-4.4","7,1022","-4.4","7,1022","-4.4","7,1022","-8.3","7,1113","-12.2","7,1124","-1.1","7,0422","-5.0","7,0404","-5.0","7,0404","-9.4","7,0323","-9.4","7,0323","    3260.1","1","      27.2","7,3,1","      27.2","7,3,2","      26.7","7,3,3","      23.9","7,5,2","    3260.1","7","      43.3","7,3,1","      36.7","7,3,2","      31.7","7,3,3","      35.0","7,5,2","     -10.0","7,3,1","      -5.6","7,3,2","      -2.2","7,3,3","      -2.2","7,5,2","      -2.2","7,3,1","      -3.3","7,3,2","      -1.7","7,3,3","      -1.1","7,5,2","       8.5","7,3,1","       8.8","7,3,2","       9.8","7,3,3","       9.6","7,5,2","      18.0","7,3,1","      14.2","7,3,2","      12.4","7,3,3","      10.8","7,5,2","    972.2"," ,7","","","     10.14","7","     15.89","7","      4.39","7"
"USC00129430","2014","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    418.1","","     418.1","7","       129","7","        83","7","        14","7","       56","","        19","7","        23","7","       144","7","        58","7","       152","7","         8","7","         1"," ","         1"," ","  -29.4","7,0212,+","   305"," ,7,0218,+","   226"," ,7,0106, ","  54.9"," ,7,0811, ","   33.3","7,0906,+","-1.1","7,1022","-2.8","7,1101","-7.2","7,1102","-7.2","7,1102","-9.4","7,1114","-1.7","7,0423","-2.2","7,0417","-5.0","7,0331","-8.9","7,0327","-8.9","7,0327","    3869.1","1","      23.9","7,3,1","      23.3","7,3,2","      23.9","7,5,2","","","    3869.1","7","      39.4","7,3,1","      35.6","7,3,2","      25.0","7,5,2","","","      -8.9","7,3,1","      -8.3","7,3,2","      -6.7","7,5,2","","","      -4.4","7,3,1","      -3.9","7,3,2","      -2.2","7,5,2","","","       8.0","7,3,1","       8.0","7,3,2","       8.7","7,5,2","","","      17.0","7,3,1","      13.8","7,3,2","       9.8","7,5,2","","","   1219.0"," ,7","     1265"," ,7","      8.61","7","     14.87","7","      2.34","7"
"USC00129430","2015","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    467.7","","     467.7","7","       119","7","        73","7","        12","7","       35","","        10","7","        21","7","       118","7","        43","7","       166","7","        11","7","         1"," ","","","  -23.3","7,0206,+","   203"," ,7,0302, ","   152"," ,7,0106, ","  66.3"," ,7,0919, ","   34.4","7,0905, ","-1.7","7,1017","-3.3","7,1108","-4.4","7,1114","-14.4","7,1122","-14.4","7,1122","0.0","7,0501","-3.3","7,0428","-10.0","7,0329","-10.0","7,0329","-10.0","7,0329","    3728.0","0","      23.9","7,3,1","      24.4","7,3,2","      24.4","7,3,3","      22.8","7,5,2","    3728.0","7","      40.6","7,3,1","      35.0","7,3,2","      27.8","7,3,3","      32.8","7,5,2","     -12.2","7,3,1","     -10.6","7,3,2","      -7.2","7,3,3","      -3.9","7,5,2","      -6.1","7,3,1","      -6.7","7,3,2","      -5.6","7,3,3","      -3.9","7,5,2","       8.9","7,3,1","       8.9","7,3,2","      10.3","7,3,3","       9.6","7,5,2","      18.3","7,3,1","      15.1","7,3,2","      12.5","7,3,3","      11.2","7,5,2","   1155.3"," ,7","      765"," ,7","     10.50","7","     16.58","7","      4.42","7"
"USC00129430","2016","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    569.6","","     569.6","7","       111","7","        74","7","         6","7","       20","","         7","7","         6","7","       108","7","        37","7","       164","7","         9","7","         3"," ","","","  -26.7","7,1220, ","   127"," ,7,0225, ","   180"," ,7,0225, ","  72.6"," ,7,0816, ","   33.9","7,0612, ","-3.3","7,1112","-3.3","7,1112","-4.4","7,1120","-7.2","7,1208","-16.7","7,1214","-1.1","7,0413","-4.4","7,0410","-4.4","7,0410","-9.4","7,0305","-9.4","7,0305","    2863.6","6","      27.2","7,3,1","      27.2","7,3,2","      27.8","7,3,3","      24.4","7,5,2","    2863.6","7","      43.3","7,3,1","      39.4","7,3,2","      32.2","7,3,3","      26.1","7,5,2","      -8.3","7,3,1","      -6.7","7,3,2","      -5.0","7,3,3","      -3.9","7,5,2","      -3.9","7,3,1","      -4.4","7,3,2","      -2.2","7,3,3","      -1.7","7,5,2","      10.3","7,3,1","      10.0","7,3,2","      11.4","7,3,3","      10.8","7,5,2","      19.4","7,3,1","      16.1","7,3,2","      13.9","7,3,3","      12.3","7,5,2","    926.9"," ,7","      489"," ,7","     11.47","7","     16.84","7","      6.10","7"
"USC00129430","2017","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    436.2","","     436.2","7","       120","7","        82","7","        16","7","       13","","         3","7","         7","7","       109","7","        30","7","       164","7","         6","7","         2"," ","         2"," ","  -26.1","7,1231, ","   178"," ,7,1231,+","   122"," ,7,1230, ","  53.1"," ,7,0713, ","   33.9","7,0614, ","-0.6","7,1026","-2.2","7,1108","-7.2","7,1110","-7.2","7,1110","-10.0","7,1208","0.0","7,0423","-2.8","7,0324","-4.4","7,0323","-7.2","7,0317","-9.4","7,0316","    2852.5","5","      25.0","7,3,1","      24.4","7,3,2","      26.7","7,3,3","      22.8","7,5,2","    2852.5","7","      42.8","7,3,1","      37.2","7,3,2","      32.8","7,3,3","      29.4","7,5,2","      -6.1","7,3,1","      -4.4","7,3,2","      -1.1","7,3,3","      -2.8","7,5,2","      -4.4","7,3,1","      -3.3","7,3,2","      -0.6","7,3,3","      -1.7","7,5,2","      10.2","7,3,1","      10.0","7,3,2","      11.6","7,3,3","      10.5","7,5,2","      20.5","7,3,1","      17.3","7,3,2","      14.6","7,3,3","      12.0","7,5,2","   1209.0"," ,7","      376"," ,7","     11.26","7","     16.86","7","      5.65","7"
"USC00129430","2018","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","    605.5","","     605.5","7","       126","7","        88","7","         6","7","       24","","         5","7","        15","7","       150","7","        35","7","       159","7","        19","7","         2"," ","","","  -28.9","7,0106, ","   178"," ,7,0102,+","   109"," ,7,0402, ","  46.2"," ,7,1011, ","   36.1","7,0529, ","0.0","7,1013","-2.2","7,1018","-5.0","7,1021","-7.8","7,1110","-10.6","7,1114","0.0","7,0430","-3.9","7,0429","-6.7","7,0409","-6.7","7,0409","-10.0","7,0403","    3455.5","5","      27.8","7,3,1","      27.2","7,3,2","      27.2","7,3,3","      23.9","7,5,2","    3455.5","7","      43.9","7,3,1","      38.3","7,3,2","      32.2","7,3,3","      25.0","7,5,2","      -8.9","7,3,1","      -6.7","7,3,2","      -6.1","7,3,3","      -3.3","7,5,2","      -6.1","7,3,1","      -5.0","7,3,2","      -2.2","7,3,3","      -1.1","7,5,2","       9.6","7,3,1","       9.3","7,3,2","      10.6","7,3,3","      10.7","7,5,2","      19.6","7,3,1","      16.4","7,3,2","      13.8","7,3,3","      12.0","7,5,2","   1057.7"," ,7","      362"," ,7","     10.33","7","     15.73","7","      4.94","7"
