"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00181790","1983","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    597.4","","     597.4","Z","       112","Z","        76","Z","        10","Z","       11","","         4","Z","         4","Z","       100","Z","        17","Z","       155","Z","        53","Z","","","","","  -22.2","Z,0213, ","   610"," ,Z,0211, ","   610"," ,Z,0211, ","  53.8"," ,Z,0211, ","   39.4","Z,0820, ","-3.9","Z,1030","-3.9","Z,1030","-6.7","Z,1202","-6.7","Z,1202","-9.4","Z,1220","0.0","Z,0517","-2.2","Z,0417","-5.0","Z,0330","-8.9","Z,0326","-8.9","Z,0326","    2711.7","7","    2711.7","Z","   1074.0"," ,Z","      715"," ,Z","     11.89","Z","     17.92","Z","      5.86","Z","","","",""
"USC00181790","1984","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    495.9","","     495.9","Z","       135","Z","        86","Z","         6","Z","       26","","         7","Z","         3","Z","       104","Z","        16","Z","       157","Z","        18","Z","","","","","  -24.4","Z,0122, ","   178"," ,Z,0118, ","   178"," ,Z,0329, ","  65.0"," ,Z,0214, ","   35.6","Z,0613, ","-3.3","Z,1103","-3.3","Z,1103","-5.0","Z,1108","-9.4","Z,1122","-9.4","Z,1122","-0.6","Z,0517","-2.2","Z,0410","-5.0","Z,0324","-8.9","Z,0312","-8.9","Z,0312","    3067.4","4","    3067.4","Z","   1045.3"," ,Z","      668"," ,Z","     11.78","Z","     17.72","Z","      5.84","Z","","","",""
"USC00181790","1985","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    459.0","","     459.0","Z","       125","Z","        77","Z","        11","Z","       30","","         9","Z","         3","Z","       111","Z","        23","Z","       183","Z","        13","Z","","","","","  -23.9","Z,0121, ","   127"," ,Z,0202, ","    94"," ,Z,0131, ","  44.7"," ,Z,0212, ","   34.4","Z,0814, ","-0.6","Z,1026","-2.8","Z,1029","-5.0","Z,1203","-8.9","Z,1214","-8.9","Z,1214","-0.6","Z,0504","-7.8","Z,0410","-7.8","Z,0410","-7.8","Z,0410","-9.4","Z,0319","    2720.2","2","    2720.2","Z","   1011.5"," ,Z","      590"," ,Z","     11.88","Z","     17.92","Z","      5.83","Z","","","",""
"USC00181790","1986","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    601.5","","     601.5","Z","       112","Z","        68","Z","         8","Z","       28","","         8","Z","         0","Z","       119","Z","        16","Z","       176","Z","        38","Z","","","","","  -16.1","Z,0129, ","   178"," ,Z,0214, ","   122"," ,Z,0211, ","  75.9"," ,Z,0606, ","   37.8","Z,0718, ","-0.6","Z,1007","-3.3","Z,1019","-6.1","Z,1113","-11.1","Z,1114","-11.1","Z,1114","-1.1","Z,0504","-5.6","Z,0323","-5.6","Z,0323","-8.3","Z,0322","-10.0","Z,0321","    2838.6","6","    2838.6","Z","    853.7"," ,Z","      543"," ,Z","     11.87","Z","     18.04","Z","      5.71","Z","","","",""
"USC00181790","1987","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    661.8","","     661.8","Z","       115","Z","        68","Z","        10","Z","       42","","        11","Z","         4","Z","       122","Z","        14","Z","       162","Z","        36","Z","","","","","  -23.3","Z,0127, ","   279"," ,Z,0122, ","   267"," ,Z,0122, ","  43.4"," ,Z,0404, ","   36.7","Z,0817,+","-1.1","Z,1009","-3.3","Z,1026","-6.1","Z,1121","-6.7","Z,1122","-9.4","Z,1230","0.0","Z,0410","-3.3","Z,0401","-5.6","Z,0318","-7.8","Z,0314","-8.9","Z,0311","    2943.3","3","    2943.3","Z","    856.3"," ,Z","     1134"," ,Z","     12.17","Z","     18.12","Z","      6.22","Z","","","",""
"USC00181790","1988","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    643.2","","     643.2","Z","       100","Z","        72","Z","         2","Z","       16","","         3","Z","         1","Z","       128","Z","        20","Z","       152","Z","        48","Z","","","","","  -18.9","Z,0111, ","    76"," ,Z,0109,+","    46"," ,Z,0125, ","  58.2"," ,Z,0518, ","   40.0","Z,0716, ","-1.7","Z,1008","-2.8","Z,1014","-5.0","Z,1027","-7.2","Z,1210","-8.9","Z,1211","0.0","Z,0426","-10.0","Z,0322","-10.0","Z,0322","-10.0","Z,0322","-10.0","Z,0322","    2957.6","6","    2957.6","Z","    791.9"," ,Z","      150"," ,Z","     11.74","Z","     17.98","Z","      5.50","Z","","","",""
"USC00181790","1989","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    552.7","","     552.7","Z","       135","Z","        83","Z","         6","Z","       43","","         8","Z","         2","Z","       124","Z","        26","Z","       166","Z","        20","Z","","","","","  -19.4","Z,1224, ","   152"," ,Z,0106, ","   127"," ,Z,0106, ","  45.0"," ,Z,0505, ","   35.0","Z,0711, ","-0.6","Z,1009","-4.4","Z,1104","-4.4","Z,1104","-6.7","Z,1123","-8.9","Z,1124","-1.1","Z,0424","-2.2","Z,0423","-5.0","Z,0411","-7.2","Z,0311","-8.9","Z,0310","    2912.0","0","    2912.0","Z","    938.3"," ,Z","      601"," ,Z","     11.43","Z","     17.17","Z","      5.69","Z","","","",""
"USC00181790","1990","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    518.0","","     518.0","Z","       139","Z","        87","Z","        11","Z","        6","","         6","Z","         0","Z","       103","Z","         5","Z","       165","Z","        16","Z","","","","","  -13.3","Z,0226, ","   254"," ,Z,1228, ","   191"," ,Z,1227, "," 110.2"," ,Z,1013, ","   37.2","Z,0709, ","-0.6","Z,1020","-2.2","Z,1030","-6.7","Z,1119","-6.7","Z,1119","-10.6","Z,1225","-2.8","Z,0419","-2.8","Z,0419","-5.6","Z,0413","-7.2","Z,0328","-10.0","Z,0308","    2800.1","1","    2800.1","Z","   1128.9"," ,Z","      449"," ,Z","     13.02","Z","     19.26","Z","      6.77","Z","","","",""
"USC00181790","1991","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    778.8","","     778.8","Z","       109","Z","        77","Z","         7","Z","       12","","         3","Z","         0","Z","       108","Z","         5","Z","       173","Z","        51","Z","","","","","  -12.2","Z,1220,+","   102"," ,Z,0111, ","    89"," ,Z,0111, "," 126.5"," ,Z,0918, ","   39.4","Z,0723, ","0.0","Z,1014","-2.2","Z,1030","-4.4","Z,1104","-8.3","Z,1127","-12.2","Z,1220","-1.1","Z,0404","-4.4","Z,0403","-4.4","Z,0403","-8.9","Z,0217","-8.9","Z,0217","    2504.8","8","    2504.8","Z","    863.8"," ,Z","      247"," ,Z","     13.30","Z","     19.57","Z","      7.04","Z","","","",""
"USC00181790","1992","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    384.0","","     384.0","Z","       123","Z","        79","Z","         9","Z","        9","","         5","Z","         0","Z","       107","Z","         6","Z","       150","Z","        11","Z","","","","","  -12.8","Z,0210,+","   102"," ,Z,0213, ","   104"," ,Z,1210,+","  91.9"," ,Z,0421, ","   35.0","Z,0714, ","-0.6","Z,1018","-3.9","Z,1020","-5.6","Z,1109","-8.9","Z,1224","-8.9","Z,1224","-1.1","Z,0413","-2.2","Z,0406","-4.4","Z,0325","-9.4","Z,0316","-9.4","Z,0316","    2802.3","3","    2802.3","Z","   1108.8"," ,Z","      443"," ,Z","     11.44","Z","     17.03","Z","      5.84","Z","","","",""
"USC00181790","1993","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    644.2","","     644.2","Z","       114","Z","        84","Z","        15","Z","       40","","        10","Z","         1","Z","       124","Z","        13","Z","       156","Z","        40","Z","","","","","  -17.8","Z,0315, ","   508"," ,Z,0313, ","   508"," ,Z,0313, ","  49.0"," ,Z,0416, ","   38.3","Z,0728, ","-0.6","Z,1001","-5.0","Z,1108","-5.0","Z,1108","-6.7","Z,1212","-10.0","Z,1226","0.0","Z,0428","-2.2","Z,0404","-13.3","Z,0319","-13.3","Z,0319","-13.3","Z,0319","    2945.6","6","    2945.6","Z","   1113.4"," ,Z","     1194"," ,Z","     11.96","Z","     17.96","Z","      5.95","Z","","","",""
"USC00181790","1994","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    581.1","","     581.1","Z","       129","Z","        85","Z","        14","Z","       70","","        11","Z","         6","Z","       118","Z","        21","Z","       174","Z","        27","Z","","","","","  -29.4","Z,0121, ","   406"," ,Z,0117, ","   330"," ,Z,0117, "," 115.8"," ,Z,0817, ","   36.1","Z,0619, ","0.0","Z,1011","-3.9","Z,1112","-5.6","Z,1124","-6.7","Z,1227","","","-2.8","Z,0408","-2.8","Z,0408","-6.7","Z,0317","-6.7","Z,0317","-12.8","Z,0228","    3094.3","3","    3094.3","Z","   1307.4"," ,Z","     1277"," ,Z","     11.91","Z","     18.25","Z","      5.57","Z","","","",""
"USC00181790","1995","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    676.8","","     676.8","Z","       119","Z","        72","Z","         8","Z","       37","","         8","Z","         0","Z","       123","Z","        22","Z","       169","Z","        37","Z","","","","","  -17.2","Z,0206, ","   178"," ,Z,0308, ","   170"," ,Z,0308, ","  48.5"," ,Z,1114, ","   37.8","Z,0715, ","0.0","Z,1017","-3.3","Z,1105","-5.0","Z,1106","-7.2","Z,1125","-12.2","Z,1210","0.0","Z,0416","-4.4","Z,0405","-4.4","Z,0405","-8.3","Z,0311","-10.0","Z,0310","    2674.0","0","    2674.0","Z","    909.4"," ,Z","      725"," ,Z","     12.07","Z","     18.07","Z","      6.08","Z","","","",""
"USC00181790","1996","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    537.4","","     537.4","Z","       149","Z","       102","Z","        21","Z","       35","","        11","Z","         3","Z","       117","Z","        23","Z","       159","Z","        15","Z","","","","","  -22.8","Z,0205, ","   889"," ,Z,0108, ","   660"," ,Z,0107, ","  83.8"," ,Z,0619, ","   36.1","Z,0520,+","0.0","Z,1004","-2.8","Z,1103","-5.6","Z,1113","-8.3","Z,1115","-9.4","Z,1220","-1.1","Z,0514","-2.8","Z,0408","-4.4","Z,0324","-8.3","Z,0312","-10.0","Z,0311","    3178.7","7","    3178.7","Z","   1947.8"," ,Z","     1520"," ,Z","     11.27","Z","     16.96","Z","      5.59","Z","","","",""
"USC00181790","1997","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    515.9","","     515.9","Z","       124","Z","        69","Z","         7","Z","       24","","         6","Z","         0","Z","       115","Z","        11","Z","       159","Z","        29","Z","","","","","  -16.7","Z,0119, ","   178"," ,Z,1230,+","   173"," ,Z,1229, "," 105.4"," ,Z,1107, ","   37.8","Z,0816,+","0.0","Z,1021","-3.9","Z,1023","-4.4","Z,1113","-7.2","Z,1118","-8.9","Z,1231","-0.6","Z,0508","-2.2","Z,0415","-4.4","Z,0410","-7.8","Z,0225","-9.4","Z,0120","    2858.4","4","    2858.4","Z","   1017.7"," ,Z","      535"," ,Z","     11.90","Z","     17.92","Z","      5.88","Z","","","",""
"USC00181790","1998","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    680.9","","     680.9","Z","       122","Z","        77","Z","        11","Z","        5","","         2","Z","         0","Z","        85","Z","         4","Z","       183","Z","        34","Z","","","","","  -14.4","Z,0101, ","   102"," ,Z,0101, ","    43"," ,Z,0124, ","  64.3"," ,Z,0508, ","   36.1","Z,0906, ","0.0","Z,1030","-2.8","Z,1104","-6.1","Z,1105","-7.2","Z,1215","-8.9","Z,1223","-0.6","Z,0412","-4.4","Z,0325","-4.4","Z,0325","-7.8","Z,0313","-14.4","Z,0101","    2551.0","0","    2551.0","Z","   1074.0"," ,Z","      110"," ,Z","     13.77","Z","     19.71","Z","      7.81","Z","","","",""
"USC00181790","1999","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    629.8","","     629.8","Z","       107","Z","        74","Z","        13","Z","       24","","         6","Z","         0","Z","       106","Z","        14","Z","       173","Z","        42","Z","","","","","  -15.6","Z,0106, ","   305"," ,Z,0314, ","   315"," ,Z,0314, ","  37.8"," ,Z,0916, ","   38.3","Z,0731, ","-1.1","Z,1028","-2.8","Z,1117","-5.6","Z,1118","-6.7","Z,1202","-11.7","Z,1225","0.0","Z,0426","-3.9","Z,0326","-4.4","Z,0320","-10.0","Z,0308","-10.0","Z,0308","    2591.4","4","    2591.4","Z","   1047.9"," ,Z","      801"," ,Z","     12.76","Z","     19.03","Z","      6.49","Z","","","",""
"USC00181790","2000","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    515.5","","     515.5","Z","       129","Z","        71","Z","         9","Z","       40","","         5","Z","         0","Z","       111","Z","        23","Z","       173","Z","        12","Z","","","","","  -16.1","Z,1223, ","   406"," ,Z,0130,+","   343"," ,Z,0125, ","  58.7"," ,Z,0321, ","   34.4","Z,0611, ","-1.1","Z,1009","-2.2","Z,1101","-5.6","Z,1116","-7.2","Z,1120","-8.9","Z,1124","-2.8","Z,0413","-2.8","Z,0413","-6.7","Z,0318","-6.7","Z,0318","-9.4","Z,0209","    2540.0","0","    2540.0","Z","   1046.0"," ,Z","      879"," ,Z","     11.95","Z","     17.86","Z","      6.03","Z","","","",""
"USC00181790","2001","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    510.7","","     510.7","Z","       102","Z","        59","Z","         3","Z","       25","","         6","Z","         0","Z","       113","Z","         6","Z","       172","Z","        20","Z","","","","","  -15.6","Z,0122, ","   152"," ,Z,0121, ","    94"," ,Z,0120, ","  33.8"," ,Z,0329, ","   36.1","Z,0807, ","-2.8","Z,1008","-2.8","Z,1008","-5.6","Z,1113","-6.7","Z,1222","-8.9","Z,1231","-1.1","Z,0426","-3.3","Z,0419","-5.0","Z,0328","-8.3","Z,0327","-8.9","Z,0219","    2998.6","6","    2998.6","Z","    675.0"," ,Z","      447"," ,Z","     12.41","Z","     18.76","Z","      6.07","Z","","","",""
"USC00181790","2002","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    672.0","","     672.0","Z","       118","Z","        71","Z","         8","Z","       23","","         5","Z","         0","Z","       105","Z","         6","Z","       161","Z","        45","Z","","","","","  -17.2","Z,1207, ","   203"," ,Z,1205, ","   208"," ,Z,1205, ","  56.9"," ,Z,0824, ","   36.7","Z,0814,+","-0.6","Z,1018","-2.8","Z,1102","-7.2","Z,1128","-7.2","Z,1128","-11.7","Z,1204","-0.6","Z,0522","-5.6","Z,0407","-5.6","Z,0407","-6.7","Z,0322","-11.1","Z,0305","    2447.8","8","    2447.8","Z","   1014.9"," ,Z","      542"," ,Z","     12.76","Z","     18.60","Z","      6.92","Z","","","",""
"USC00181790","2003","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    468.6","","     468.6","Z","       151","Z","       107","Z","        20","Z","       62","","        14","Z","         1","Z","       110","Z","        32","Z","       148","Z","         7","Z","","","","","  -18.9","Z,0118, ","   584"," ,Z,0217, ","   406"," ,Z,0216, ","  73.4"," ,Z,0903, ","   33.3","Z,0705, ","0.0","Z,1003","-3.9","Z,1109","-6.7","Z,1110","-6.7","Z,1110","","","-3.9","Z,0401","-3.9","Z,0401","-8.9","Z,0311","-8.9","Z,0311","-8.9","Z,0311","    3155.7","7","    3155.7","Z","   1623.9"," ,Z","     1486"," ,Z","     11.25","Z","     16.32","Z","      6.18","Z","","","",""
"USC00181790","2004","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    572.7","","     572.7","Z","       137","Z","        84","Z","        13","Z","       36","","         8","Z","         0","Z","       106","Z","        31","Z","       171","Z","         9","Z","","","","","  -16.7","Z,0125, ","   305"," ,Z,0127, ","   107"," ,Z,0124, ","  83.6"," ,Z,0928, ","   32.8","Z,0828,+","-1.7","Z,1109","-3.9","Z,1110","-5.0","Z,1115","-8.9","Z,1216","-8.9","Z,1216","0.0","Z,0428","-2.8","Z,0405","-7.2","Z,0323","-7.2","Z,0323","-8.9","Z,0218","    2879.9","9","    2879.9","Z","   1291.9"," ,Z","      591"," ,Z","     12.02","Z","     17.21","Z","      6.83","Z","","","",""
"USC00181790","2005","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    665.7","","     665.7","Z","       124","Z","        67","Z","        10","Z","       46","","         7","Z","         1","Z","       109","Z","        24","Z","       162","Z","        34","Z","","","","","  -17.8","Z,0124, ","   152"," ,Z,0224, ","   152"," ,Z,0224, "," 105.9"," ,Z,1007, ","   36.1","Z,0814,+","-0.6","Z,1029","-2.2","Z,1112","-6.7","Z,1118","-6.7","Z,1118","-8.9","Z,1125","-1.1","Z,0503","-2.2","Z,0416","-4.4","Z,0318","-7.8","Z,0310","-8.9","Z,0309","    2850.4","4","    2850.4","Z","   1001.6"," ,Z","      729"," ,Z","     12.13","Z","     17.78","Z","      6.47","Z","","","",""
"USC00181790","2006","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    578.1","","     578.1","Z","       125","Z","        71","Z","        10","Z","        5","","         2","Z","         0","Z","       106","Z","         4","Z","       155","Z","        20","Z","","","","","  -12.8","Z,0219, ","   127"," ,Z,0212, ","    94"," ,Z,0212, ","  80.0"," ,Z,0627, ","   36.1","Z,0803, ","-1.1","Z,1013","-2.2","Z,1015","-6.7","Z,1104","-6.7","Z,1104","","","-1.1","Z,0410","-2.2","Z,0409","-4.4","Z,0321","-10.6","Z,0227","-10.6","Z,0227","    2684.3","3","    2684.3","Z","   1058.1"," ,Z","      164"," ,Z","     12.69","Z","     18.32","Z","      7.06","Z","","","",""
"USC00181790","2007","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    651.3","","     651.3","Z","       125","Z","        71","Z","        11","Z","       31","","         7","Z","         1","Z","       113","Z","        26","Z","       169","Z","        30","Z","","","","","  -19.4","Z,0308, ","   178"," ,Z,0316, ","   170"," ,Z,0316, ","  47.5"," ,Z,0415, ","   36.7","Z,0808, ","-1.7","Z,1029","-2.2","Z,1107","-5.0","Z,1108","-6.7","Z,1124","-12.8","Z,1206","-2.2","Z,0414","-2.2","Z,0414","-7.2","Z,0319","-7.2","Z,0319","-9.4","Z,0309","    2884.6","6","    2884.6","Z","   1049.9"," ,Z","      702"," ,Z","     12.10","Z","     17.72","Z","      6.48","Z","","","",""
"USC00181790","2008","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    508.1","","     508.1","Z","       134","Z","        73","Z","        15","Z","        8","","         3","Z","         0","Z","       107","Z","        16","Z","       161","Z","        14","Z","","","","","  -13.9","Z,0221, ","    76"," ,Z,0117, ","    86"," ,Z,0117, ","  68.8"," ,Z,0420, ","   35.6","Z,0609, ","-2.8","Z,1020","-2.8","Z,1020","-6.1","Z,1119","-7.2","Z,1123","-9.4","Z,1206","-1.1","Z,0416","-2.2","Z,0330","-5.6","Z,0325","-8.3","Z,0229","-8.9","Z,0228","    2774.1","1","    2774.1","Z","   1239.4"," ,Z","      224"," ,Z","     11.88","Z","     17.34","Z","      6.42","Z","","","",""
"USC00181790","2009","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    580.4","","     580.4","Z","       136","Z","        81","Z","        11","Z","       25","","         6","Z","         1","Z","       103","Z","        21","Z","       154","Z","        16","Z","","","","","  -18.3","Z,0117, ","   406"," ,Z,1219, ","   399"," ,Z,1219, ","  47.0"," ,Z,0828, ","   35.0","Z,0810,+","-1.1","Z,1019","-3.3","Z,1107","-4.4","Z,1210","-7.2","Z,1211","-13.3","Z,1224","-1.7","Z,0413","-2.2","Z,0331","-5.0","Z,0324","-7.8","Z,0305","-9.4","Z,0304","    2879.4","4","    2879.4","Z","   1120.9"," ,Z","      715"," ,Z","     12.19","Z","     17.38","Z","      7.00","Z","","","",""
"USC00181790","2010","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    834.6","","     834.6","Z","       108","Z","        62","Z","         7","Z","       49","","         7","Z","         1","Z","       106","Z","        27","Z","       175","Z","        56","Z","","","","","  -20.0","Z,0207, ","   737"," ,Z,0210, ","   305"," ,Z,0206, ","  82.8"," ,Z,0930, ","   38.9","Z,0707, ","0.0","Z,1101","-2.8","Z,1102","-4.4","Z,1113","-7.8","Z,1209","-12.2","Z,1216","-3.3","Z,0327","-3.3","Z,0327","-4.4","Z,0221","-14.4","Z,0215","-14.4","Z,0215","    2682.4","4","    2682.4","Z","    908.6"," ,Z","     1256"," ,Z","     12.91","Z","     18.58","Z","      7.24","Z","","","",""
"USC00181790","2011","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    711.2","","     711.2","Z","       143","Z","        94","Z","        10","Z","       44","","        10","Z","         0","Z","       106","Z","        17","Z","       163","Z","        30","Z","","","","","  -15.6","Z,0124, ","   203"," ,Z,0129,+","   203"," ,Z,0126, ","  61.5"," ,Z,0428, ","   38.9","Z,0722, ","-0.6","Z,1029","-3.9","Z,1030","-5.0","Z,1202","-7.8","Z,1211","","","-0.6","Z,0406","-2.8","Z,0330","-4.4","Z,0328","-7.2","Z,0303","-15.0","Z,0223","    2859.9","9","    2859.9","Z","   1348.5"," ,Z","      654"," ,Z","     12.83","Z","     18.15","Z","      7.51","Z","","","",""
"USC00181790","2012","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    660.5","","     660.5","Z","       133","Z","        86","Z","        12","Z","       16","","         5","Z","         0","Z","        96","Z","         7","Z","       164","Z","        31","Z","","","","","  -11.7","Z,0104, ","    76"," ,Z,1229,+","    74"," ,Z,1224, "," 115.6"," ,Z,1029, ","   38.3","Z,0707,+","-1.7","Z,1013","-2.2","Z,1105","-5.0","Z,1106","-6.7","Z,1214","","","0.0","Z,0413","-2.8","Z,0311","-6.7","Z,0306","-6.7","Z,0306","-10.0","Z,0119","    2405.5","5","    2405.5","Z","   1194.5"," ,Z","      335"," ,Z","     13.22","Z","     18.83","Z","      7.61","Z","","","",""
"USC00181790","2013","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    591.3","","     591.3","Z","       123","Z","        79","Z","         9","Z","       25","","         7","Z","         0","Z","       119","Z","        14","Z","       152","Z","        19","Z","","","","","  -12.8","Z,0123, ","   152"," ,Z,1214,+","   175"," ,Z,1208, ","  81.3"," ,Z,1010, ","   36.1","Z,0719, ","-0.6","Z,1025","-2.8","Z,1104","-4.4","Z,1115","-7.2","Z,1124","-8.9","Z,1225","-0.6","Z,0514","-6.7","Z,0404","-6.7","Z,0404","-6.7","Z,0404","-10.0","Z,0218","    2863.8","8","    2863.8","Z","   1057.0"," ,Z","      616"," ,Z","     11.90","Z","     17.19","Z","      6.62","Z","","","",""
"USC00181790","2014","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    481.0","","     481.0","Z","       136","Z","        85","Z","        11","Z","       46","","        11","Z","         5","Z","       120","Z","        31","Z","       162","Z","         9","Z","","","","","  -18.9","Z,0123,+","   254"," ,Z,0213, ","   170"," ,Z,0213, ","  71.6"," ,Z,0516, ","   33.9","Z,0702, ","-0.6","Z,1103","-3.9","Z,1114","-6.7","Z,1115","-6.7","Z,1115","-8.9","Z,1119","-0.6","Z,0418","-2.8","Z,0416","-8.9","Z,0327","-8.9","Z,0327","-8.9","Z,0327","    3184.2","2","    3184.2","Z","   1229.1"," ,Z","      876"," ,Z","     11.02","Z","     16.50","Z","      5.53","Z","","","",""
"USC00181790","2015","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    677.1","","     677.1","Z","       141","Z","        84","Z","         5","Z","       43","","         9","Z","         3","Z","       104","Z","        23","Z","       173","Z","        22","Z","","","","","  -18.9","Z,0224, ","   178"," ,Z,0305, ","   198"," ,Z,0305, ","  69.9"," ,Z,0820, ","   35.0","Z,0817,+","-1.7","Z,1018","-2.2","Z,1019","-4.4","Z,1206","","","","","-0.6","Z,0412","-2.2","Z,0401","-7.2","Z,0329","-7.2","Z,0329","-18.3","Z,0307","    3046.6","6","    3046.6","Z","    965.9"," ,Z","      753"," ,Z","     12.56","Z","     18.21","Z","      6.91","Z","","","",""
"USC00181790","2016","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    799.9","","     799.9","Z","       122","Z","        69","Z","         9","Z","       26","","         5","Z","         0","Z","       101","Z","        17","Z","       169","Z","        46","Z","","","","","  -16.1","Z,0125, ","   610"," ,Z,0123, ","   544"," ,Z,0123, ","  51.6"," ,Z,0730, ","   36.7","Z,0725, ","-1.7","Z,1026","-2.2","Z,1113","-6.7","Z,1123","-6.7","Z,1123","-11.1","Z,1215","-0.6","Z,0414","-5.0","Z,0410","-5.0","Z,0410","-6.7","Z,0303","-8.9","Z,0219","    2520.4","4","    2520.4","Z","    888.9"," ,Z","      809"," ,Z","     13.17","Z","     18.78","Z","      7.57","Z","","","",""
"USC00181790","2017","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","","","    640.8","","     640.8","7","       141","7","        79","7","         8","7","        9","","         5","7","         0","7","        83","7","        15","7","       177","7","        24","7","        10"," ","        18"," ","  -12.8","7,1229,+","   152"," ,7,0314, ","   150"," ,7,0314, ","  61.5"," ,7,0728, ","   35.0","7,0720,+","-3.9","7,1110","-3.9","7,1110","-7.8","7,1111","-7.8","7,1111","-10.6","7,1227","-0.6","Z,0409","-6.7","Z,0323","-6.7","Z,0323","-6.7","Z,0323","-8.9","Z,0305","    2353.3","3","    2353.3","7","   1077.8"," ,7","      340"," ,7","     13.35","7","     18.77","7","      7.93","7","","","",""
"USC00181790","2018","39.64034","-77.69778","162.2","HAGERSTOWN 1 E, MD US","       2.7","7","    775.7","","     775.7","7","       154","7","       105","7","        18","7","       17","","         7","7","         0","7","       115","7","        14","7","       162","7","        26","7","        38"," ","        39"," ","  -17.2","7,0107, ","   229"," ,7,0321, ","   145"," ,7,1115, ","  72.6"," ,7,0909, ","   35.6","7,0703,+","0.0","7,1022","-4.4","7,1111","-4.4","7,1111","-7.8","7,1208","-10.0","7,1210","0.0","7,0430","-3.9","7,0408","-4.4","7,0326","-6.7","7,0318","-11.1","7,0203","    2790.5","5","    2790.5","7","   1705.2"," ,7","      572"," ,7","     12.69","7","     17.72","7","      7.66","7","       315","7","      23.7","7"
